ID,Link,Similarity,Tokens,File 1,File 2,Start 1,End 1,Detected Lines 1,Start 2,End 2,Detected Lines 2
36186,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/SpringPetClinic-MDEwOlJlcG9zaXRvcnkzMDkzNDMzNTE=-flat-VisitController.java-VitamioBundle-MDEwOlJlcG9zaXRvcnk2MjkyMDI5-flat-ScreenResolution.java.html,0.16806722689075632,10,SpringPetClinic-MDEwOlJlcG9zaXRvcnkzMDkzNDMzNTE=-flat-VisitController.java,VitamioBundle-MDEwOlJlcG9zaXRvcnk2MjkyMDI5-flat-ScreenResolution.java,1,10,9,1,10,9
41091,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/segmentfault-lessons-MDEwOlJlcG9zaXRvcnk5MzE1NzM4MQ==-flat-MyFilter2.java-segmentfault-lessons-MDEwOlJlcG9zaXRvcnk5MzE1NzM4MQ==-flat-UserRibbonController_25.java.html,0.2682926829268293,11,segmentfault-lessons-MDEwOlJlcG9zaXRvcnk5MzE1NzM4MQ==-flat-MyFilter2.java,segmentfault-lessons-MDEwOlJlcG9zaXRvcnk5MzE1NzM4MQ==-flat-UserRibbonController_25.java,1,11,10,1,11,10
45149,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/Mybatis-PageHelper-MDEwOlJlcG9zaXRvcnkyMDY1MTY3Mg==-flat-EnumTest.java-google-api-java-client-samples-MDEwOlJlcG9zaXRvcnkyOTc0OTA1Mg==-flat-Deviceinfoendpoint_26.java.html,0.05305039787798409,10,Mybatis-PageHelper-MDEwOlJlcG9zaXRvcnkyMDY1MTY3Mg==-flat-EnumTest.java,google-api-java-client-samples-MDEwOlJlcG9zaXRvcnkyOTc0OTA1Mg==-flat-Deviceinfoendpoint_26.java,1,10,9,1,10,9
45850,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/motan-MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==-flat-Netty4HttpServer.java-motan-MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==-flat-RegistryConfig.java.html,0.0867579908675799,19,motan-MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==-flat-Netty4HttpServer.java,motan-MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==-flat-RegistryConfig.java,18,36,18,2,20,18
47994,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/Mybatis-PageHelper-MDEwOlJlcG9zaXRvcnkyMDY1MTY3Mg==-flat-TestGroupBy.java-Essentials-MDEwOlJlcG9zaXRvcnkxNzczNzU0-flat-UserData.java.html,0.02047082906857728,10,Mybatis-PageHelper-MDEwOlJlcG9zaXRvcnkyMDY1MTY3Mg==-flat-TestGroupBy.java,Essentials-MDEwOlJlcG9zaXRvcnkxNzczNzU0-flat-UserData.java,1,10,9,1,10,9
48858,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/ribbon-MDEwOlJlcG9zaXRvcnk3NjE2MTU4-flat-PingUrl.java-ribbon-MDEwOlJlcG9zaXRvcnk3NjE2MTU4-flat-EurekaDynamicServerListLoadBalancerTest.java.html,0.06666666666666667,10,ribbon-MDEwOlJlcG9zaXRvcnk3NjE2MTU4-flat-PingUrl.java,ribbon-MDEwOlJlcG9zaXRvcnk3NjE2MTU4-flat-EurekaDynamicServerListLoadBalancerTest.java,1,10,9,1,10,9
52757,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/Mybatis-PageHelper-MDEwOlJlcG9zaXRvcnkyMDY1MTY3Mg==-flat-TestExample.java-google-api-java-client-samples-MDEwOlJlcG9zaXRvcnkyOTc0OTA1Mg==-flat-GenerateReportWithPaging_8.java.html,0.19704433497536947,10,Mybatis-PageHelper-MDEwOlJlcG9zaXRvcnkyMDY1MTY3Mg==-flat-TestExample.java,google-api-java-client-samples-MDEwOlJlcG9zaXRvcnkyOTc0OTA1Mg==-flat-GenerateReportWithPaging_8.java,1,10,9,1,10,9
53478,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/google-api-java-client-samples-MDEwOlJlcG9zaXRvcnkyOTc0OTA1Mg==-flat-BigqueryUtils.java-Essentials-MDEwOlJlcG9zaXRvcnkxNzczNzU0-flat-UtilTest.java.html,0.0411663807890223,12,google-api-java-client-samples-MDEwOlJlcG9zaXRvcnkyOTc0OTA1Mg==-flat-BigqueryUtils.java,Essentials-MDEwOlJlcG9zaXRvcnkxNzczNzU0-flat-UtilTest.java,13,24,11,2,14,12
55746,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/motan-MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==-flat-YarMessageHandlerWarpperTest.java-jedis-MDEwOlJlcG9zaXRvcnk3MTU2MDU=-flat-AggregationTest.java.html,0.13730569948186527,10,motan-MDEwOlJlcG9zaXRvcnk1NjY3OTUyMQ==-flat-YarMessageHandlerWarpperTest.java,jedis-MDEwOlJlcG9zaXRvcnk3MTU2MDU=-flat-AggregationTest.java,49,56,7,118,125,7
56360,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Java/segmentfault-lessons-MDEwOlJlcG9zaXRvcnk5MzE1NzM4MQ==-flat-Compiler.java-ribbon-MDEwOlJlcG9zaXRvcnk3NjE2MTU4-flat-HttpRequestTemplate.java.html,0.07602339181286549,13,segmentfault-lessons-MDEwOlJlcG9zaXRvcnk5MzE1NzM4MQ==-flat-Compiler.java,ribbon-MDEwOlJlcG9zaXRvcnk3NjE2MTU4-flat-HttpRequestTemplate.java,1,13,12,1,13,12
