ID,Link,Similarity,Tokens,File 1,File 2,Start 1,End 1,Detected Lines 1,Start 2,End 2,Detected Lines 2
266914,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-reodft11e-radix2.c-xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-bind.c.html,0.0282574568288854,10,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-reodft11e-radix2.c,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-bind.c,386,396,10,665,676,11
270460,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_twim.h-Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_usbd.h.html,0.2891566265060241,12,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_twim.h,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_usbd.h,250,263,13,173,185,12
273480,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-bin.c-libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-multi2.c.html,0.09418282548476455,8,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-bin.c,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-multi2.c,28,34,6,201,207,6
274272,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-SEGGER_RTT.c-xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-CryptoNight_x86.h.html,0.07047387606318348,14,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-SEGGER_RTT.c,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-CryptoNight_x86.h,390,397,7,611,618,7
275849,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libfuse-MDEwOlJlcG9zaXRvcnk0ODI5NjE3Nw==-flat-passthrough.c-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-io_dec.c.html,0.06368460955269144,8,libfuse-MDEwOlJlcG9zaXRvcnk0ODI5NjE3Nw==-flat-passthrough.c,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-io_dec.c,80,85,5,280,283,3
276957,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-der_decode_bit_string.c-libpcap-MDEwOlJlcG9zaXRvcnk5NDM1ODg3-flat-pcap-tc.c.html,0.025404157043879907,11,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-der_decode_bit_string.c,libpcap-MDEwOlJlcG9zaXRvcnk5NDM1ODg3-flat-pcap-tc.c,11,19,8,202,212,10
277743,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-redft00e-r2hc.c-xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-reader.h.html,0.024413145539906103,8,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-redft00e-r2hc.c,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-reader.h,61,64,3,1338,1361,23
278536,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/android-gpuimage-plus-MDEwOlJlcG9zaXRvcnk0NjU0NzQxNw==-flat-cgeVideoDecoder.h-redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-lzf_c.c.html,0.07092198581560284,10,android-gpuimage-plus-MDEwOlJlcG9zaXRvcnk0NjU0NzQxNw==-flat-cgeVideoDecoder.h,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-lzf_c.c,190,199,9,136,150,14
280471,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-blake2.c-xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-stack.h.html,0.07624633431085044,13,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-blake2.c,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-stack.h,80,104,24,42,54,12
280782,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-rmd128.c-fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-dht-rader.c.html,0.04054054054054054,9,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-rmd128.c,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-dht-rader.c,56,188,132,44,54,10
282027,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-cfb_encrypt.c-libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-der_decode_custom_type.c.html,0.028070175438596492,8,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-cfb_encrypt.c,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-der_decode_custom_type.c,3,3,0,9,11,2
283094,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-Signatures.h-xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-c_blake256.h.html,0.6486486486486487,12,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-Signatures.h,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-c_blake256.h,5,9,4,15,28,13
285712,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libfuse-MDEwOlJlcG9zaXRvcnk0ODI5NjE3Nw==-flat-passthrough_fh.c-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-lossless.c.html,0.061708860759493674,9,libfuse-MDEwOlJlcG9zaXRvcnk0ODI5NjE3Nw==-flat-passthrough_fh.c,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-lossless.c,454,463,9,382,388,6
287190,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-llhttp.h-Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_uart.h.html,0.20365535248041775,9,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-llhttp.h,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_uart.h,81,88,7,18,25,7
289083,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-pkcs_1_pss_decode.c-libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-ecc_import_pkcs8.c.html,0.26229508196721313,9,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-pkcs_1_pss_decode.c,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-ecc_import_pkcs8.c,3,4,1,30,31,1
290994,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-dht-rader.c-libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-tweetnacl.c.html,0.047337278106508875,8,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-dht-rader.c,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-tweetnacl.c,41,46,5,304,308,4
292003,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-lualib.h-android-gpuimage-plus-MDEwOlJlcG9zaXRvcnk0NjU0NzQxNw==-flat-cgeLerpblurFilter.h.html,0.5333333333333333,8,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-lualib.h,android-gpuimage-plus-MDEwOlJlcG9zaXRvcnk0NjU0NzQxNw==-flat-cgeLerpblurFilter.h,6,20,14,26,33,7
292694,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-skipjack.c-libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-safer.c.html,0.3435700575815739,21,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-skipjack.c,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-safer.c,127,138,11,230,243,13
293538,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrfx_gpiote.c-redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-t_stream.c.html,0.03498779495524817,11,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrfx_gpiote.c,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-t_stream.c,540,550,10,43,51,8
294354,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-rsa_import_pkcs8.c-libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-rsa_exptmod.c.html,0.1893939393939394,12,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-rsa_import_pkcs8.c,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-rsa_exptmod.c,26,30,4,65,67,2
296787,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-rmd128.c-libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-sosemanuk.c.html,0.10982658959537572,9,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-rmd128.c,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-sosemanuk.c,56,188,132,250,270,20
298499,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-der_decode_object_identifier.c-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-frame_dec.c.html,0.034,8,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-der_decode_object_identifier.c,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-frame_dec.c,54,58,4,232,236,4
298934,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-eax_addheader.c-libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-x25519_import_x509.c.html,0.391304347826087,9,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-eax_addheader.c,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-x25519_import_x509.c,3,7,4,9,12,3
298954,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-stats_13.c-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-anim_encode.c.html,0.06787330316742081,9,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-stats_13.c,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-anim_encode.c,438,446,8,779,787,8
300095,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-lossless.c-libfuse-MDEwOlJlcG9zaXRvcnk0ODI5NjE3Nw==-flat-iconv.c.html,0.060170045781556575,9,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-lossless.c,libfuse-MDEwOlJlcG9zaXRvcnk0ODI5NjE3Nw==-flat-iconv.c,382,388,6,543,551,8
300249,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-decode_39.h-fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-ct-hc2c-direct.c.html,0.12678936605316973,13,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-decode_39.h,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-ct-hc2c-direct.c,53,61,8,263,272,9
300340,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-tsd_win.h-redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-extent_24.c.html,0.04481434058898848,9,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-tsd_win.h,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-extent_24.c,58,67,9,187,199,12
301585,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-decode_45.h-Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_clock.h.html,0.05204460966542751,14,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-decode_45.h,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_clock.h,52,60,8,134,153,19
302850,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/android-gpuimage-plus-MDEwOlJlcG9zaXRvcnk0NjU0NzQxNw==-flat-dict.h-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-decode_13.h.html,0.13991769547325103,8,android-gpuimage-plus-MDEwOlJlcG9zaXRvcnk0NjU0NzQxNw==-flat-dict.h,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-decode_13.h,25,27,2,29,39,10
304121,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-amd64-cpuid.h-Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-system_nrf52840.c.html,0.10526315789473684,9,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-amd64-cpuid.h,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-system_nrf52840.c,22,34,12,50,58,8
304499,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_timer.h-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-vp8l_enc.c.html,0.01762891141472014,9,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_timer.h,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-vp8l_enc.c,79,91,12,199,223,24
305318,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-f8_encrypt.c-libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-der_length_ia5_string.c.html,0.047872340425531915,9,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-f8_encrypt.c,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-der_length_ia5_string.c,3,4,1,129,130,1
306542,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-blake2b_sse41.c-redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-libevent.h.html,0.15,9,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-blake2b_sse41.c,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-libevent.h,35,43,8,48,56,8
306643,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-bench-main.c-redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-object.c.html,0.023653088042049936,10,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-bench-main.c,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-object.c,54,69,15,237,242,5
306747,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-FailoverStrategy.h-xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-BlockTemplate.h.html,0.06593406593406594,9,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-FailoverStrategy.h,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-BlockTemplate.h,20,21,1,35,36,1
307929,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-gifdec.c-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-dec.c.html,0.035555555555555556,11,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-gifdec.c,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-dec.c,47,50,3,51,54,3
307931,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-gifdec.c-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-dec.c.html,0.035555555555555556,8,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-gifdec.c,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-dec.c,118,120,2,194,201,7
308172,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-sober128_stream_memory.c-redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-db.c.html,0.01288244766505636,8,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-sober128_stream_memory.c,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-db.c,5,9,4,916,918,2
308613,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-hash_file.c-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-vp8_dec.c.html,0.018018018018018018,8,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-hash_file.c,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-vp8_dec.c,14,20,6,283,290,7
308978,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-direct2.c-fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-generic_9.c.html,0.2719033232628399,8,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-direct2.c,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-generic_9.c,23,27,4,43,47,4
309857,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-demux_24.h-libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-rc2.c.html,0.0300187617260788,8,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-demux_24.h,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-rc2.c,41,50,9,3,12,9
310013,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrfx_gppi.h-libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-blake2bmac_test.c.html,0.16085790884718498,34,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrfx_gppi.h,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-blake2bmac_test.c,120,199,79,9,26,17
310039,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-rdb.h-libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-kseed.c.html,0.12121212121212122,14,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-rdb.h,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-kseed.c,55,67,12,13,13,0
310695,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrfx_uarte.h-Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrfx_power.h.html,0.25862068965517243,15,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrfx_uarte.h,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrfx_power.h,41,91,50,64,91,27
310801,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-iterator_enc.c-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-webpmux.c.html,0.0567741935483871,9,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-iterator_enc.c,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-webpmux.c,210,214,4,133,143,10
312324,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_pwm.h-Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_spim.h.html,0.6342592592592593,18,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_pwm.h,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrf_spim.h,294,335,41,372,397,25
316510,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-tsd_win.h-libfuse-MDEwOlJlcG9zaXRvcnk0ODI5NjE3Nw==-flat-fuse_opt.c.html,0.026143790849673203,8,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-tsd_win.h,libfuse-MDEwOlJlcG9zaXRvcnk0ODI5NjE3Nw==-flat-fuse_opt.c,59,67,8,285,293,8
318226,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-vrank-geq1-rdft2_18.c-fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-simd-altivec.h.html,0.03364485981308411,9,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-vrank-geq1-rdft2_18.c,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-simd-altivec.h,32,39,7,182,188,6
318429,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-rsa_verify_hash.c-redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-pages_20.c.html,0.02877697841726619,8,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-rsa_verify_hash.c,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-pages_20.c,30,35,5,163,169,6
318484,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-saferp_optimizer.c-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-frame_enc.c.html,0.05173951828724353,10,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-saferp_optimizer.c,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-frame_enc.c,100,110,10,300,304,4
