ID,Link,Similarity,Tokens,File 1,File 2,Start 1,End 1,Detected Lines 1,Start 2,End 2,Detected Lines 2
476969,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-textlineprojection.h-abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-cord_rep_btree.h.html,0.148380355276907,11,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-textlineprojection.h,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-cord_rep_btree.h,38,46,8,69,72,3
481140,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-imagedata.cpp-tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-shapetable.cpp.html,0.042804428044280446,9,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-imagedata.cpp,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-shapetable.cpp,72,77,5,174,179,5
492409,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/glm-MDEwOlJlcG9zaXRvcnk4NDM2MzE=-flat-_detail.hpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-graphmp-exp.h.html,0.09668508287292818,17,glm-MDEwOlJlcG9zaXRvcnk4NDM2MzE=-flat-_detail.hpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-graphmp-exp.h,203,213,10,112,114,2
537966,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-websocket.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-vizmapgks.cpp.html,0.21302193913658882,11,nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-websocket.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-vizmapgks.cpp,833,840,7,296,300,4
543776,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-reshape_layer.cpp-caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-test_annotated_data_layer.cpp.html,0.10566615620214395,21,caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-reshape_layer.cpp,caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-test_annotated_data_layer.cpp,124,137,13,314,319,5
583193,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-hldoc.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-postag.cpp.html,0.05275407292474787,10,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-hldoc.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-postag.cpp,47,50,3,76,78,2
591017,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-strokewidth.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-lsionto.cpp.html,0.15043731778425656,12,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-strokewidth.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-lsionto.cpp,99,102,3,931,935,4
600237,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/subconverter-MDEwOlJlcG9zaXRvcnkyMTg2ODY3NjM=-flat-inja.hpp-subconverter-MDEwOlJlcG9zaXRvcnkyMTg2ODY3NjM=-flat-jpcre2.hpp.html,0.07728337236533958,9,subconverter-MDEwOlJlcG9zaXRvcnkyMTg2ODY3NjM=-flat-inja.hpp,subconverter-MDEwOlJlcG9zaXRvcnkyMTg2ODY3NjM=-flat-jpcre2.hpp,556,558,2,519,521,2
609961,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-intfeaturespace.h-notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-Splitter.h.html,0.1941747572815534,10,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-intfeaturespace.h,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-Splitter.h,4,13,9,41,47,6
616329,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-crc32c_test.cc-abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-numbers_test.cc.html,0.08147429679922405,10,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-crc32c_test.cc,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-numbers_test.cc,119,122,3,1050,1053,3
624547,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-Platform.h-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-graph_3.h.html,0.11355413303645978,19,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-Platform.h,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-graph_3.h,208,216,8,284,287,3
641450,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-book.h-notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-BabyGrid.cpp.html,0.07829181494661921,9,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-book.h,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-BabyGrid.cpp,27,31,4,818,825,7
643460,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-functionParser.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-mmnet.cpp.html,0.0841264967761744,10,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-functionParser.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-mmnet.cpp,105,110,5,8,12,4
647573,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-status.cc-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-tm.cpp.html,0.04330588594083562,14,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-status.cc,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-tm.cpp,262,270,8,862,870,8
656348,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-ListView.h-glm-MDEwOlJlcG9zaXRvcnk4NDM2MzE=-flat-type_mat3x3.hpp.html,0.2598870056497175,9,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-ListView.h,glm-MDEwOlJlcG9zaXRvcnk4NDM2MzE=-flat-type_mat3x3.hpp,50,54,4,62,64,2
661570,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-email.cpp-tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-intsimdmatrixavx2.cpp.html,0.05584826132771338,17,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-email.cpp,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-intsimdmatrixavx2.cpp,101,106,5,79,84,5
667903,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-scanedg.cpp-notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-Platform.h.html,0.08213944603629417,15,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-scanedg.cpp,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-Platform.h,22,30,8,63,77,14
672279,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-TreeView.h-caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-gtest-death-test.cc.html,0.04738562091503268,9,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-TreeView.h,caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-gtest-death-test.cc,67,69,2,230,239,9
688067,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-webtxtbs.cpp-tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-blobbox.cpp.html,0.03236994219653179,10,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-webtxtbs.cpp,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-blobbox.cpp,223,227,4,18,22,4
713136,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-ColourPicker.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-attr.cpp.html,0.03015075376884422,9,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-ColourPicker.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-attr.cpp,64,68,4,195,198,3
720674,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-lstmtrainer_test.cc-notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-ansiCharPanel.cpp.html,0.07926829268292683,13,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-lstmtrainer_test.cc,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-ansiCharPanel.cpp,51,57,6,26,31,5
735190,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-tessclassifier.cpp-nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-pruned_store.cpp.html,0.15714285714285714,11,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-tessclassifier.cpp,nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-pruned_store.cpp,26,32,6,47,55,8
750258,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-test-flow.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-rolx.cpp.html,0.0508130081300813,14,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-test-flow.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-rolx.cpp,34,38,4,267,272,5
751084,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-Splitter.h-nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-websocket_42.hpp.html,0.2706766917293233,15,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-Splitter.h,nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-websocket_42.hpp,39,48,9,117,126,9
753998,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-circles.cpp-tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-blobs.cpp.html,0.01875,12,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-circles.cpp,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-blobs.cpp,7,14,7,31,34,3
758908,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-frontiers_confirmation.cpp-abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-log_entry_test.cc.html,0.147239263803681,12,nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-frontiers_confirmation.cpp,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-log_entry_test.cc,37,45,8,146,151,5
777272,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-base_data_layer.hpp-tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-pageres.h.html,0.20384615384615384,30,caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-base_data_layer.hpp,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-pageres.h,42,49,7,222,247,25
781118,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-intmatcher.h-notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-w32_regex_traits.hpp.html,0.20039814200398143,9,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-intmatcher.h,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-w32_regex_traits.hpp,22,23,1,629,635,6
800655,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-crc_cord_state_test.cc-abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-kernel_timeout_test.cc.html,0.030560271646859084,9,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-crc_cord_state_test.cc,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-kernel_timeout_test.cc,26,33,7,101,106,5
808751,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-pcg_engine_test.cc-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-sir.cpp.html,0.0317208564631245,11,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-pcg_engine_test.cc,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-sir.cpp,36,40,4,267,271,4
815503,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-multi_solver.hpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-priorityqueue.h.html,0.15139442231075698,10,caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-multi_solver.hpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-priorityqueue.h,45,52,7,50,57,7
850856,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-mkl_convolution_layer.cpp-tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-paragraphs.cpp.html,0.018278301886792452,12,caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-mkl_convolution_layer.cpp,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-paragraphs.cpp,245,256,11,1817,1828,11
854380,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-localization.h-tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-trainingsampleset.h.html,0.775,32,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-localization.h,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-trainingsampleset.h,18,25,7,68,80,12
869778,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-db_lmdb.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-test-alg.cpp.html,0.016319869441044473,11,caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-db_lmdb.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-test-alg.cpp,22,31,9,171,179,8
877102,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-paragraphs.h-notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-regbase.hpp.html,0.4745762711864407,19,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-paragraphs.h,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-regbase.hpp,13,31,18,9,27,18
885388,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/MMKV-MDEwOlJlcG9zaXRvcnkxNDkxMTE4MTM=-flat-ThreadLock.h-subconverter-MDEwOlJlcG9zaXRvcnkyMTg2ODY3NjM=-flat-main.cpp.html,0.11940298507462686,12,MMKV-MDEwOlJlcG9zaXRvcnkxNDkxMTE4MTM=-flat-ThreadLock.h,subconverter-MDEwOlJlcG9zaXRvcnkyMTg2ODY3NjM=-flat-main.cpp,24,34,10,143,149,6
907728,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-websocket_client.hpp-abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-leak_check.cc.html,0.16363636363636364,9,nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-websocket_client.hpp,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-leak_check.cc,39,47,8,20,22,2
930473,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-filter_layer.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-ciawfb.cpp.html,0.025423728813559324,9,caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-filter_layer.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-ciawfb.cpp,19,22,3,42,43,1
939790,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-fast_uniform_bits_test.cc-abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-span_test.cc.html,0.2068206820682068,12,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-fast_uniform_bits_test.cc,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-span_test.cc,149,163,14,220,226,6
950229,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-gmock-generated-internal-utils.h-caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-gtest-type-util.h.html,0.1307175373943204,9,caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-gmock-generated-internal-utils.h,caffe-MDEwOlJlcG9zaXRvcnk2MTg3MDgwMw==-flat-gtest-type-util.h,117,121,4,81,85,4
952049,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-wordnet.cpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-google.cpp.html,0.15298507462686567,10,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-wordnet.cpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-google.cpp,130,133,3,308,311,3
960018,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-tagcloud.cpp-abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-numbers.cc.html,0.04976303317535545,11,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-tagcloud.cpp,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-numbers.cc,2,6,4,481,489,8
961047,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-corrgr.cpp-abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-crc_x86_arm_combined.cc.html,0.07878369039391846,11,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-corrgr.cpp,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-crc_x86_arm_combined.cc,64,67,3,71,74,3
967944,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-logging.hpp-notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-cstdint.hpp.html,0.24203821656050956,38,nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-logging.hpp,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-cstdint.hpp,30,61,31,31,122,91
968988,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-html.h-tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-quspline.cpp.html,0.06321839080459771,11,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-html.h,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-quspline.cpp,9,16,7,29,35,6
978021,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-ligature_table.cpp-abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-charconv_test.cc.html,0.043076923076923075,11,tesseract-MDEwOlJlcG9zaXRvcnkyMjg4NzA5NA==-flat-ligature_table.cpp,abseil-cpp-MDEwOlJlcG9zaXRvcnkxMDQyMzE1NDE=-flat-charconv_test.cc,90,94,4,464,469,5
989038,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/Cpp_Primer_Answers-MDEwOlJlcG9zaXRvcnk0NzE3MDI2MQ==-flat-exercise14_23.cpp-nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-message_deserializer_65.cpp.html,0.04979253112033195,9,Cpp_Primer_Answers-MDEwOlJlcG9zaXRvcnk0NzE3MDI2MQ==-flat-exercise14_23.cpp,nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-message_deserializer_65.cpp,107,112,5,267,272,5
999086,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-block_arrival.cpp-nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-vote_processor.cpp.html,0.036734693877551024,9,nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-block_arrival.cpp,nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-vote_processor.cpp,18,22,4,24,31,7
1011210,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-json.hpp-snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-memes.h.html,0.05148741418764302,10,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-json.hpp,snap-MDEwOlJlcG9zaXRvcnk0Mjg4MzU3-flat-memes.h,3112,3117,5,42,43,1
1048700,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/Cpp-beta/nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-frontier_store_74.hpp-notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-Editor.h.html,0.07092198581560284,50,nano-node-MDEwOlJlcG9zaXRvcnkxOTM0NzM0MA==-flat-frontier_store_74.hpp,notepad-plus-plus-MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==-flat-Editor.h,12,22,10,224,246,22
