ID,Link,Similarity,Tokens,File 1,File 2,Start 1,End 1,Detected Lines 1,Start 2,End 2,Detected Lines 2
121524,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-enc.c-redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-arena.c.html,0.15114873035066506,9,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-enc.c,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-arena.c,570,576,6,1666,1676,10
132165,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-debug.h-Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrfbintool.c.html,0.16666666666666666,9,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-debug.h,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-nrfbintool.c,8,16,8,21,28,7
149046,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-lfs.c-redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-server.c.html,0.0790273556231003,9,Adafruit_nRF52_Arduino-MDEwOlJlcG9zaXRvcnk3NDM1NDcyOQ==-flat-lfs.c,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-server.c,51,54,3,466,471,5
157085,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-whirl.c-redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-arena_inlines_b.h.html,0.050793650793650794,8,libtomcrypt-MDEwOlJlcG9zaXRvcnk3NzcwMTE=-flat-whirl.c,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-arena_inlines_b.h,180,186,6,157,163,6
158753,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-filters_sse2.c-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-lossless_enc_sse2.c.html,0.3430508474576271,11,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-filters_sse2.c,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-lossless_enc_sse2.c,250,259,9,541,550,9
159283,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-api.c-redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-rax.c.html,0.06454720616570328,9,xmrig-MDEwOlJlcG9zaXRvcnk4ODMyNzQwNg==-flat-api.c,redis-MDEwOlJlcG9zaXRvcnkxMDgxMTA3MDY=-flat-rax.c,75,80,5,648,654,6
160251,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-transpose.c-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-enc_sse2.c.html,0.04592045920459205,8,fftw3-MDEwOlJlcG9zaXRvcnk4ODQzMzg4-flat-transpose.c,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-enc_sse2.c,49,53,4,520,524,4
160510,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/libpcap-MDEwOlJlcG9zaXRvcnk5NDM1ODg3-flat-pcap-pf.c-small-MDEwOlJlcG9zaXRvcnkyNTY3NjMxNjk=-flat-resolv.c.html,0.08709175738724728,20,libpcap-MDEwOlJlcG9zaXRvcnk5NDM1ODg3-flat-pcap-pf.c,small-MDEwOlJlcG9zaXRvcnkyNTY3NjMxNjk=-flat-resolv.c,37,42,5,38,47,9
161002,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-vp8_dec.c-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-lossless_sse2.c.html,0.09217101610216547,8,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-vp8_dec.c,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-lossless_sse2.c,141,145,4,19,24,5
161810,https://htmlpreview.github.io/?https://github.com/Christina96/boilerplate-sample-matches/blob/main/C-beta/PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-PINRemoteImageManager+Private.h-PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-imageio_util.h.html,0.6923076923076923,9,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-PINRemoteImageManager+Private.h,PINRemoteImage-MDEwOlJlcG9zaXRvcnkzOTUzNzEwMw==-flat-imageio_util.h,4,13,9,8,13,5
